393|889731703|997|1
159|880557824|1095|5
230|880484755|134|4
487|884045361|1188|3
301|882076021|144|4
210|891035928|629|3
246|884923305|412|1
298|884182725|527|5
437|880141008|1134|4
344|885769962|272|5
194|879523575|194|4
76|875027206|324|4
453|877554587|154|3
196|881252110|108|4
224|888104554|1401|1
221|875246783|1090|3
325|891478772|2|1
445|890988205|87|3
436|887770266|90|3
429|882386533|640|3
130|876250833|1034|2
458|886396521|50|2
380|885480222|770|3
484|891195886|141|4
270|876954122|713|5
242|879740362|1|4
253|891628416|588|5
311|884363831|300|4
482|887643499|988|4
343|876404613|87|4
13|886303745|739|4
275|876197904|826|2
305|886325627|163|3
189|893265947|241|3
301|882078250|76|4
406|879446361|634|4
293|888905582|89|5
276|889174658|1047|3
417|879646965|178|3
288|886374342|427|5
343|876405004|660|3
468|875287615|31|3
394|880889475|1033|3
234|892078605|216|3
389|879991115|174|4
145|875271522|1132|3
405|885546445|212|1
313|891013525|525|5
181|878962278|1349|1
303|879485770|1270|1
276|874791464|720|2
155|879371194|990|3
459|879563474|825|3
397|885349715|513|5
160|876767023|100|5
403|879785822|471|5
122|879270165|429|3
146|891457714|258|4
314|877888610|501|4
244|880602593|537|5
458|889323582|333|1
286|877533993|417|3
43|883955995|291|3
395|883762414|342|4
457|882398178|474|5
400|885676490|304|4
484|891195323|96|5
376|879434613|514|4
458|886396314|423|2
286|875807074|475|4
385|879441572|160|4
450|882376885|65|3
210|887736261|172|5
222|878181906|79|5
354|891306919|863|3
416|889907392|708|4
254|886472051|64|4
267|878973153|231|4
293|888907624|62|1
210|887730102|23|5
406|879793376|737|3
312|891698832|1|5
367|876689790|919|5
43|883955498|82|4
406|879540387|756|3
373|877100061|392|4
489|891445199|342|3
313|891013742|480|5
301|882078580|1074|2
271|885848971|660|5
14|879644647|127|2
325|891478665|1|2
308|887738933|30|4
338|879438143|654|5
450|882469728|49|5
450|882373088|176|4
162|877636772|11|4
487|883441813|293|5
407|893081121|269|3
407|876338150|202|4
405|885548686|552|1
152|882900320|71|5
305|886323966|88|2
85|879454582|481|4
446|879786984|294|1
222|881059993|378|1
389|879991175|172|5
246|884921637|475|4
174|886433771|221|4
478|889396509|50|3
474|887926271|921|3
12|879959025|392|4
438|879868278|237|5
6|883602048|22|3
213|878870552|181|4
34|888602618|1024|5
242|879740223|475|3
207|877821612|137|3
44|878347633|200|4
71|885016536|64|4
354|891306892|507|3
435|884133253|550|3
264|886123727|1074|4
144|888104258|533|4
479|889126007|168|5
141|884585247|244|5
325|891477537|272|3
201|884111678|171|3
263|891297416|316|5
496|876067686|142|2
344|889814195|955|4
468|875293386|51|3
394|881058101|554|4
455|879111737|196|4
250|878088970|288|4
393|889554706|87|4
398|875659266|95|5
76|882606243|42|3
440|891577894|283|5
374|880392992|148|4
380|885479082|71|4
218|881288620|203|4
25|885852569|479|5
332|887938601|982|3
13|886303585|83|2
176|886048305|151|4
194|879522916|503|4
467|879532296|264|2
455|879112098|161|4
406|879540147|476|4
494|879541207|64|5
286|884069544|883|5
100|891375212|328|4
13|882774047|313|4
64|879365491|265|4
330|876547426|91|4
326|879876235|491|4
279|892864867|421|3
335|891566808|902|5
158|880132313|275|5
452|875261350|173|4
193|889126055|38|3
151|879524849|528|5
201|884114194|1422|2
387|886484384|319|1
360|880355747|45|4
374|883627072|845|2
71|877319414|257|5
394|881058371|576|2
417|879648325|727|5
472|875983321|232|4
268|875744021|369|1
393|887745409|1120|3
361|879441179|90|2
271|885849087|218|3
256|882151123|118|5
457|882393421|471|4
279|889151529|413|4
396|884645648|288|3
318|884497516|381|1
50|877051687|319|5
18|880129305|319|4
385|879924267|865|4
471|889828081|94|5
378|889665232|87|4
178|882824291|237|4
314|877888952|794|4
450|882372027|434|3
433|880585802|657|5
464|878354722|328|3
77|884753292|97|2
195|877835268|797|3
455|878585250|300|4
452|887890364|792|5
422|875130230|410|5
128|879966785|132|3
181|878962119|1389|1
373|877099048|648|4
456|881374967|80|2
326|879876975|720|2
456|881374967|161|3
59|888205228|216|4
420|891357188|319|4
178|882824194|472|4
339|891034152|117|3
435|884132434|136|4
457|882397293|48|5
184|889908462|528|5
124|890287645|172|3
483|878954228|144|2
192|881367987|284|5
73|888792938|255|2
90|891385389|117|3
168|884287962|126|5
457|882395283|980|4
145|882181859|510|4
95|879196408|82|3
19|885411465|319|4
58|884305165|433|5
21|874951005|322|3
271|885848062|476|1
195|874824313|753|3
257|882050006|676|4
430|877225726|9|3
303|879484480|808|2
271|885848314|12|4
267|878972119|789|5
5|875720744|443|4
37|880915942|82|1
313|891028555|823|3
405|885547691|780|3
385|879440726|24|3
10|877889004|157|5
15|879456404|928|1
495|888632319|174|5
454|881960446|82|4
305|886323115|168|4
328|885048611|739|3
326|879876975|397|3
432|889415895|246|4
450|887139517|729|4
301|882076238|527|4
6|883602284|419|4
198|884204427|690|3
198|884205114|25|2
452|885546945|488|4
417|879648611|441|3
207|876018608|291|3
328|885048801|665|2
379|880525031|461|4
318|884495132|24|4
90|891383912|175|3
178|882823353|340|1
449|879959573|1318|2
323|878739543|741|3
450|882397049|1184|1
158|880132638|118|5
495|888636958|167|4
251|886272319|111|3
145|875272732|1290|1
224|888104116|276|3
384|891274091|328|4
486|879874064|689|2
324|880574901|538|4
234|892078605|174|3
437|880141374|404|5
13|882140487|462|5
434|886724666|121|4
293|888907145|503|4
477|875941763|815|5
333|891045245|435|4
395|883764061|98|5
454|881958782|245|3
493|884130439|762|4
481|885828165|210|4
455|879111937|173|4
374|882157793|819|3
293|888905034|297|4
58|884305220|501|2
109|880571715|763|2
6|883600842|50|4
345|884900810|1117|4
192|881367505|50|4
454|888266906|172|2
490|875427993|284|3
56|892676314|183|5
38|892430369|97|5
280|891700208|98|5
447|878854383|7|5
313|891014753|496|5
343|876402468|324|5
479|889125837|174|5
454|888267028|173|2
311|884365451|729|4
110|886987236|905|3
23|874785526|414|3
328|885044641|270|2
416|876698430|105|2
198|884208098|215|4
94|891724142|25|3
486|879875249|147|2
6|883600985|520|4
222|878182632|216|4
15|879455659|14|4
340|884990620|215|5
460|882910838|286|4
401|891033549|588|2
457|882547620|631|4
43|887076865|313|5
353|891402259|328|2
432|889415895|151|4
445|891200320|845|2
294|889241377|347|5
429|882386260|1035|3
457|882548615|699|4
303|879544219|575|4
493|884130995|69|5
10|877886162|302|4
387|886480108|50|5
7|891351728|596|5
312|891699263|434|3
23|874784440|124|5
256|882164525|232|3
405|885546288|469|1
284|885328836|262|4
467|879532550|109|5
426|879441707|754|1
62|879375364|605|3
486|879875371|476|3
59|888203343|123|3
361|879440475|475|4
476|883364325|204|4
493|884129793|751|5
7|891351161|611|3
106|881452532|211|4
151|879524974|496|4
339|891032438|650|4
387|886480163|969|3
345|884991267|696|3
319|875707746|269|3
131|883681723|251|5
405|885548836|624|4
487|883530434|658|4
58|884305321|514|5
280|891702028|94|2
151|879525075|152|3
363|891493885|752|5
62|879372304|744|3
460|882910838|289|4
280|891701530|90|4
497|879361847|234|2
234|892336119|1447|3
464|878355258|709|5
456|881373019|443|4
405|885547996|431|3
326|879876688|501|3
11|891905279|386|3
269|891448643|723|1
416|893213103|126|5
20|879669313|423|2
102|875886434|319|4
295|879519556|91|5
339|891032600|209|5
200|891825521|1034|3
60|883326241|210|4
57|883696709|245|4
473|878157507|1129|4
473|878157456|257|4
486|879875441|620|2
363|891496077|469|2
393|889731390|780|4
487|883444832|121|4
479|879459791|325|1
291|874871766|8|4
423|891394632|304|4
406|882461684|28|3
433|880585700|60|5
13|882398724|768|4
291|874871736|238|5
274|878945963|274|4
15|879455165|269|5
468|875295148|71|5
429|882386357|1203|4
84|883449317|294|3
435|884134910|254|3
495|888634111|71|5
42|881107538|228|4
110|886987894|64|4
80|883605055|303|4
484|891195825|755|4
94|891725049|260|2
405|885547360|1111|1
362|885019504|328|2
457|882393765|871|1
268|875744051|1074|3
224|888082552|97|5
312|891699182|69|4
456|881371548|1|2
396|884645615|329|2
416|876697243|276|3
232|888549988|133|4
474|887914979|316|5
48|879434653|480|4
256|882164955|769|5
332|887939071|159|5
436|887769930|127|5
62|879375562|241|1
104|888465513|126|4
256|882164603|568|5
117|881012623|172|5
378|880333069|1135|2
399|882345023|91|4
174|886439537|239|4
406|879540249|831|2
303|879484918|13|4
357|878951831|10|5
339|891032221|86|4
318|884497425|605|4
201|884140825|387|2
315|879821037|56|5
59|888203449|284|2
457|882393908|597|3
357|878951537|595|4
468|875280331|283|4
189|893264865|105|2
472|875978034|181|5
256|882164406|56|3
373|877106597|1188|3
181|878962816|845|3
40|889041523|337|4
484|891195663|53|1
305|886322212|1513|2
293|888906464|955|2
244|880605010|281|3
440|891578059|512|3
368|889783678|181|4
218|881288574|294|2
100|891375454|1235|4
6|883600943|169|4
371|880435397|42|3
301|882074727|405|4
22|878887062|451|4
158|880135044|745|4
297|875239942|603|5
497|879310679|840|3
244|880607878|833|3
331|877196702|694|4
472|875982804|1091|4
347|881652518|1|4
488|891376110|480|3
378|880333851|62|4
331|877196235|482|2
236|890116132|203|4
396|884646114|591|3
388|886437163|845|4
498|881954617|475|3
311|884363948|321|3
493|884131263|61|4
454|881960446|1003|2
470|879178237|294|3
297|875239454|265|3
194|879551921|1412|2
80|887401453|100|5
214|892668172|427|5
95|880570964|199|5
422|879743948|590|2
56|892911539|158|3
177|880131123|121|2
416|893212895|155|5
456|881373900|479|5
394|880887206|79|5
401|891032737|318|4
442|883391299|159|4
256|882164643|1228|1
207|878104200|12|3
6|883599509|246|3
268|875743678|158|2
450|882374497|70|4
370|879434937|98|4
235|889654594|327|3
207|875509507|562|2
436|887769444|447|1
256|882153699|1114|4
165|879525799|15|5
476|883364250|232|3
101|877136535|924|4
442|883388147|342|2
178|882824253|1016|4
255|883216544|672|2
222|878181804|176|4
495|888636810|139|2
429|882387350|550|3
416|893213103|197|5
435|884133785|1419|2
32|883709915|288|4
478|889398216|282|3
344|884901503|385|2
104|888465413|10|2
94|891722646|356|4
255|883216958|118|1
387|886481686|219|2
379|885063748|158|1
278|891295230|245|3
294|877818915|332|3
184|889913687|357|5
440|891578301|515|4
435|884132403|73|3
316|880853654|173|1
237|879376327|357|4
236|890116539|211|3
57|883697223|125|3
391|877400091|460|4
361|879441179|737|4
377|891297001|316|4
237|879376515|190|4
125|892838687|1246|2
87|879875649|48|4
314|877887034|280|3
487|883531122|501|4
407|876338883|99|4
495|888635995|674|3
487|883445079|252|1
474|887927588|649|4
144|888105312|187|4
315|879821120|25|5
435|884132756|403|4
308|887739863|708|4
97|884238652|135|5
249|879572167|203|5
145|877343000|879|5
110|886989473|94|4
470|879178731|824|4
346|874947923|7|2
409|881107351|474|5
450|887834953|728|3
268|875310645|33|3
44|878347259|135|5
100|891375630|1237|3
457|882547619|436|4
402|876266985|1048|2
429|882385902|403|4
43|884029519|756|3
194|879520916|357|4
296|884196765|287|4
463|890530351|864|3
136|882848783|647|5
395|883762528|328|4
271|885848707|507|2
43|883955547|939|3
116|876452054|333|2
104|888465634|845|3
484|891194910|651|5
394|880889066|455|4
332|887938421|763|5
18|880129595|520|4
244|880606215|553|5
385|879447250|674|3
267|878970710|515|5
26|891386369|276|4
269|891449842|204|2
60|883327174|510|5
268|875744021|579|1
415|879439865|56|5
405|885544947|50|5
397|885349865|504|5
429|882386237|481|3
201|884114099|1428|4
72|880037436|525|4
44|878347315|132|4
416|892441516|1091|3
91|891438583|988|2
405|885545015|969|3
313|891015219|486|3
130|874953526|299|3
336|877757268|63|2
447|878856394|183|5
59|888204928|59|5
496|876066064|64|3
434|886724633|275|3
104|888466086|840|1
497|879363205|1185|1
488|891294707|568|3
417|880949941|382|2
347|881653652|187|5
63|875747319|475|4
452|875562510|420|3
479|879460192|248|4
246|884922383|853|5
213|878870790|222|3
437|880382747|393|3
58|884388247|300|4
405|885544769|185|4
87|879876037|232|3
488|891294854|510|4
378|880045006|235|4
21|874951039|878|2
270|876956419|145|3
198|884207654|168|4
286|878142001|176|4
383|891193072|81|4
207|877751143|826|2
472|892791062|400|5
412|879717649|206|2
7|891350383|682|2
293|888905686|856|3
75|884050194|845|3
343|876404957|83|4
436|887769079|392|4
133|890588672|272|5
338|879437655|301|4
455|879109663|1174|3
437|881001208|1211|4
435|884132146|190|4
290|880475542|403|2
308|887741437|248|4
436|887768717|895|4
497|879310883|227|2
287|875334271|50|5
444|890247385|100|5
406|879540078|596|3
363|891497925|1035|2
314|877887469|1152|4
452|875560019|971|4
92|886443192|742|3
237|879376641|179|4
52|882922833|22|5
384|891283502|271|4
456|881372114|818|3
64|889737914|50|5
16|877727192|143|5
311|884364764|177|5
94|891721462|77|3
479|879461060|528|4
328|885049024|823|3
286|875807043|181|3
487|884024462|672|4
421|892241491|517|2
453|877554466|188|4
303|879543711|1157|2
405|885546201|179|1
230|880485689|570|4
130|877926419|262|3
186|891719775|829|4
94|891723459|369|1
497|879310649|363|2
489|891366748|289|2
432|889416570|763|5
393|887746523|417|3
454|888267560|88|4
22|878888184|840|4
251|886271640|64|5
425|878739095|363|1
429|882384896|705|4
354|891216575|137|3
230|880485311|609|3
279|875310117|372|4
268|875742499|124|4
118|875385386|919|5
417|879646123|508|3
452|888568251|269|5
406|879445735|222|3
296|884197264|198|5
92|875660164|91|3
416|876699102|55|2
181|878961780|989|1
295|879518042|188|3
181|878963121|1337|1
22|878887277|932|1
462|886365837|289|5
59|888204802|606|4
201|884310149|227|4
264|886123358|194|5
152|880148734|237|5
7|891352626|529|2
419|879435785|223|4
234|892334543|47|2
487|883444252|276|3
363|891499993|760|1
236|890118251|432|5
239|889180617|675|5
145|875269755|300|3
13|882140130|606|4
487|883444941|932|3
391|877398679|288|3
442|883388031|286|2
64|889739262|162|3
83|880308390|732|4
90|891383319|302|5
190|891042916|281|3
404|883790492|289|1
133|890588577|346|3
423|891394788|1265|4
62|879375562|554|1
23|874785756|132|4
194|879535548|229|1
40|889041430|305|4
312|891699399|206|5
340|884990988|199|5
469|879523947|610|4
357|878951101|245|4
334|891544177|345|2
90|891383173|606|5
5|875635239|257|5
420|891356864|753|5
236|890116221|483|5
330|876546498|132|5
328|885049405|399|2
13|882396869|773|1
416|886318394|554|3
299|880198334|311|4
128|879966355|340|4
465|883529601|300|3
18|880130431|168|3
435|884132756|90|4
455|879110971|511|5
95|880572658|1091|3
416|893212929|747|5
342|875318882|606|5
413|879969592|257|4
417|879648656|715|2
466|890282986|321|2
450|882374422|174|5
286|876521858|111|5
436|887770015|746|5
152|884018462|1301|5
499|885599227|511|5
499|885599201|210|3
405|885549903|1592|1
276|877934232|84|2
437|880141962|483|5
417|879645999|242|3
82|878769748|168|5
417|886187012|871|2
416|893212623|402|5
178|882826242|82|5
126|887853469|315|4
301|882076098|156|4
311|884366111|549|2
87|879876403|202|5
200|884128788|69|5
491|891185170|475|4
267|878970578|455|3
62|879373960|70|3
84|883452462|274|4
130|875802105|27|4
276|892436418|264|3
491|891189631|45|5
276|882659186|750|4
311|884364538|127|4
370|879435033|856|3
474|887924619|705|3
301|882078906|91|3
26|891347478|750|4
334|891544049|310|3
23|874785474|275|5
450|882469941|1047|4
272|879454797|98|4
354|891306852|421|2
194|879541806|546|3
7|892132627|143|3
13|882140552|200|3
493|884130619|252|4
75|884050393|926|3
481|885828072|1089|3
244|880607545|946|4
311|884365686|63|3
130|875216978|423|5
268|875742275|222|4
435|884133691|542|1
346|874950692|141|4
498|881956498|176|2
435|884132367|186|4
117|880124435|678|4
292|881104679|250|3
472|883904649|120|5
393|889729614|727|3
442|883388325|168|4
7|891350356|678|3
378|880044609|744|3
87|879875649|199|5
267|878972193|64|5
18|880130551|153|4
95|888954513|31|4
453|877561522|33|4
432|889415763|315|5
437|880142614|737|1
487|883443504|117|5
307|879538922|227|5
129|883243934|286|5
407|878597296|879|3
388|886437163|111|3
85|880838305|432|4
16|877718755|282|5
109|880577989|735|5
347|881654567|157|5
215|891435183|496|5
280|891700426|176|3
130|876250932|252|5
456|881375254|737|3
94|891721562|703|3
21|874950889|300|3
207|875509888|23|4
64|889737376|22|4
387|886483565|61|3
416|876699238|11|4
90|891384997|703|3
207|877822224|179|4
151|879524471|1039|4
43|883956387|1047|3
42|881108928|582|3
164|889402121|293|4
286|889651445|1375|5
200|884128822|169|5
404|883790656|343|1
477|875941022|280|4
379|892879481|701|4
301|882074494|240|4
11|891901696|258|5
61|891206125|258|4
85|879455114|527|4
16|877723670|502|4
456|881371942|460|3
145|888398069|929|2
27|891543222|244|3
445|891200624|829|1
407|884614753|244|3
427|879701326|874|5
39|891400159|313|4
429|882386260|140|1
456|881371595|933|3
367|876689738|176|5
319|889816026|268|4
334|891545293|1014|2
15|879455940|13|1
486|879874297|874|3
45|881015860|934|2
2|888552084|242|5
427|879701326|245|5
325|891477980|137|5
362|885019695|264|1
297|875239569|114|5
59|888205855|161|3
416|876697448|297|4
328|885045931|28|5
472|875978867|151|3
85|879452866|284|3
426|879442083|132|4
360|880354315|1|3
296|884196765|293|5
455|878585277|323|3
406|880131821|63|3
59|888204260|22|4
21|874951897|674|2
117|881011413|789|4
196|881251728|202|3
279|875309141|70|1
85|879828107|57|5
59|888204996|1021|4
374|880393754|763|3
75|884050102|477|4
119|874775980|1034|3
374|880394716|144|5
493|884132037|431|5
28|881961842|859|3
312|891698696|463|5
493|884131690|121|5
276|874786713|240|4
321|879440109|211|4
371|880435313|210|4
83|880328167|71|3
467|879532164|268|5
376|879459054|246|3
271|885849188|526|5
360|880355594|582|4
394|881058062|679|3
201|884140853|1011|3
393|887745380|1244|3
272|879455220|210|5
176|886047918|475|5
463|877385125|285|4
311|884963136|100|1
392|891038978|169|4
281|881200297|308|1
325|891478504|604|4
495|888633165|153|5
244|880602031|721|5
313|891014313|322|3
472|875982005|195|5
456|881374522|218|4
169|891359200|483|3
460|882912370|532|3
291|874867785|706|3
312|891699345|187|5
127|884364866|222|5
234|892333683|430|4
380|885479436|28|4
450|882399818|723|3
474|887925977|488|3
343|876402941|744|4
173|877556926|874|4
16|877728417|95|5
59|888205033|99|4
432|889415895|410|4
451|879012890|457|2
388|886441306|769|3
181|878962623|455|1
376|879454598|198|5
442|883388986|780|3
435|884132643|674|2
334|891544446|678|3
387|886482969|790|1
211|879460172|9|3
184|889909551|378|4
298|884127249|194|5
64|889739954|768|2
402|876266926|864|3
393|887745293|3|3
328|885046718|699|4
364|875931432|294|5
53|879443329|121|4
184|889908630|183|4
102|888802319|665|1
474|887923789|191|5
11|891905324|745|5
234|892333830|153|3
165|879526007|176|4
417|879647966|428|3
16|877728417|404|5
462|886365706|332|5
184|889909746|44|4
30|875058280|259|4
95|880573288|170|5
20|879667904|181|4
416|876696788|289|3
456|881374437|68|4
474|887925187|136|4
425|878738992|298|4
92|875656055|755|3
373|877105901|265|4
407|875044597|185|5
379|880525945|736|4
434|886724873|220|5
342|875318366|282|1
366|888857598|413|4
308|887736925|510|3
339|891032633|69|4
495|888632888|89|3
130|881075976|269|4
121|891388113|479|5
318|884470682|289|3
284|885328727|347|5
446|879786943|880|2
125|892836465|195|5
380|885479319|213|2
408|889679791|288|4
486|879874153|321|3
455|879111982|582|2
313|891028285|770|4
144|888105743|196|4
312|891698224|174|5
210|891036181|94|4
348|886522799|988|3
276|874791407|402|3
386|877654961|515|5
395|886481149|596|2
435|884133819|800|4
385|883869456|896|5
189|893265684|99|5
230|880484778|79|5
256|882164603|403|4
396|884645942|1399|3
345|884902317|56|5
423|891395602|276|5
343|876404612|152|4
85|882994767|447|3
399|882345842|84|2
375|886622024|939|3
393|887744328|237|4
405|885547268|996|1
395|883765386|257|5
296|884196489|100|5
346|874947380|748|4
479|879461255|135|4
280|891701852|29|3
339|891035180|99|4
436|887769368|1119|4
291|874834768|31|4
199|883782807|116|5
60|883326497|174|4
405|885547268|66|5
128|879968278|121|4
206|888180018|269|4
380|885479274|95|4
500|888538350|111|4
451|879012647|984|4
492|879969512|492|4
123|879809943|435|5
206|888180049|308|2
424|880859410|275|5
496|876067597|526|3
426|879444853|490|4
135|879857575|288|3
38|892430539|402|5
331|877196633|32|4
472|875978922|763|4
484|891195476|265|5
154|879138712|919|4
144|888105714|215|4
369|889428642|50|5
89|879441452|111|4
493|884132058|82|5
457|882398086|241|3
299|889502902|88|3
497|879310941|566|3
232|888549647|531|4
425|878738992|257|3
412|879717016|408|4
165|879525987|222|5
339|891035454|88|4
399|882340599|405|3
94|891723748|728|2
13|882140252|663|5
276|874836682|931|2
174|886432811|269|5
272|879454900|50|4
276|874792436|79|4
83|887665655|508|2
409|881108777|676|2
420|891357071|275|5
180|877127189|186|4
407|876339975|629|3
359|886453161|286|5
474|887923923|48|4
312|891698764|850|5
43|883955745|111|4
339|891035147|436|4
320|884749306|226|4
181|878963342|363|1
397|882838773|332|2
383|891192338|268|5
476|883364433|72|4
12|879959670|133|4
385|879447205|451|1
95|879197970|1101|2
301|882075672|265|4
387|886483252|226|3
391|877399030|8|3
472|875982051|747|5
450|887660762|477|4
457|882550154|722|4
314|877889133|393|4
346|874948303|215|3
262|879791790|433|4
451|879012580|682|4
114|881260545|56|3
184|889908740|176|4
83|880307807|527|4
13|886302293|350|2
348|886523839|934|4
193|890834947|310|4
405|885549588|1099|1
379|880524753|285|5
291|874834001|290|4
430|877225894|273|4
349|879465814|596|2
459|879566291|79|3
90|891384673|607|5
82|884714204|1163|2
502|883702867|892|2
373|877099091|136|4
432|889416657|258|4
236|890117308|476|3
417|879648594|217|4
195|877835350|982|2
488|891293606|748|4
450|887660504|419|5
192|881368127|121|2
15|879456351|252|2
109|880562908|323|3
97|884238966|204|5
334|891546257|655|4
109|880578185|265|5
450|882216026|689|3
172|875537964|606|3
37|880915528|273|3
284|885329322|307|4
423|891394874|326|4
11|891905856|654|3
222|878184087|735|5
118|875385306|559|4
85|879454782|188|2
379|888646058|62|2
437|880140927|517|4
396|884646648|829|3
376|879459115|111|4
181|878963417|974|4
391|877399380|604|4
363|891496667|159|1
214|891543036|181|3
178|882823460|322|3
85|879452831|222|2
13|885744650|342|4
84|883449944|276|4
452|875562245|554|3
214|892668173|650|5
398|875719199|732|4
182|876436556|203|3
22|878887023|167|3
48|879434792|1065|2
249|879572229|89|5
428|885944024|908|4
457|882395851|456|2
301|882077176|203|4
497|879363610|465|3
452|875277472|171|4
253|891628435|22|5
373|877106741|403|3
464|878354761|333|4
97|884239616|431|3
421|892241624|182|5
181|878962005|1038|1
480|891208520|203|4
328|893195825|1483|4
336|877755098|105|4
91|891439271|498|3
434|886724708|125|5
336|877756356|732|3
429|882386941|15|5
424|880858887|689|1
370|879435193|285|3
420|891357070|251|5
500|883874776|781|3
407|875553460|448|4
446|879786943|326|2
487|884046879|739|2
367|876689765|179|5
223|891549945|866|4
389|879991329|514|5
16|877727122|79|5
145|875272694|202|4
33|891964326|245|3
454|888267487|605|2
405|885549589|1018|1
450|882394097|582|4
339|891032255|234|4
346|874950054|117|4
60|883326370|8|3
289|876790499|21|1
241|887250085|335|3
275|876197552|515|3
43|875975323|1023|3
297|875239795|8|5
466|890284231|331|5
396|884646191|619|3
264|886123172|676|3
64|889737506|568|4
474|887915511|257|3
198|884207612|210|4
503|879438319|181|5
416|892440156|1037|2
381|892697542|150|4
275|875154878|154|2
343|876406181|786|4
90|891384476|837|5
85|879454046|423|4
18|880131358|211|5
11|891904552|57|2
474|887926106|77|5
459|879562995|282|3
279|875297281|146|1
94|891720570|176|4
450|882216108|270|4
502|883702370|301|1
393|887745883|69|4
89|879459909|1074|5
406|882480710|431|3
283|879298270|175|4
222|881060659|41|3
189|893264300|283|5
347|881654386|77|5
406|879540228|3|3
80|887401407|213|3
64|889737506|603|3
474|887926573|76|4
378|880044879|619|3
418|891282551|258|5
95|879193651|596|2
198|884209569|101|5
194|879521595|498|3
472|887297923|682|4
64|889737376|11|4
493|884130308|100|5
472|892791017|318|5
332|887938277|273|5
392|891038184|1012|4
284|885329671|748|3
294|889241280|340|4
142|888640379|408|4
450|882376885|7|4
303|879485134|29|2
440|891577504|323|1
411|891035761|720|3
427|879701253|989|5
458|886395230|717|1
325|891480133|1003|3
396|884646191|1028|3
213|878956047|432|4
303|879485278|1273|2
488|891294785|434|4
188|875073828|498|5
310|879436177|1386|1
250|878089467|1199|3
141|886447904|259|1
13|882398385|829|3
406|879445897|427|4
503|892667252|1316|1
253|891627664|331|3
92|875640189|240|2
151|879524921|171|5
399|882348153|722|2
429|882385399|201|3
175|877108015|234|5
391|877399618|69|4
472|875981551|609|5
467|879532804|288|4
292|881105442|58|5
499|885599334|664|3
496|876065881|132|3
286|877533224|90|4
419|879435785|514|4
254|886475319|548|2
435|884131741|367|3
496|876068100|1074|2
346|874950232|12|5
354|891217429|1194|4
173|877556626|305|5
3|889237455|321|5
387|886480288|135|5
305|886323275|479|3
354|891217249|189|3
378|880331938|924|3
339|891032542|317|4
122|879270327|661|4
188|875072972|28|3
57|883697705|833|4
251|886272585|685|4
345|884901497|288|3
203|880433368|288|5
43|888177393|269|5
313|891013773|178|5
51|883498937|83|5
158|880135001|209|5
487|883530409|172|4
405|885546379|1267|1
135|879857765|56|4
489|891366693|292|4
450|882396564|155|4
161|891171597|265|2
342|875319786|732|3
222|878184315|729|4
340|884991584|88|5
360|880354347|405|3
344|884814668|137|5
450|882373231|12|4
416|893213444|82|5
360|880356240|174|3
407|887833034|316|4
248|884535013|196|2
450|882399818|774|4
363|891497076|742|2
493|884129823|879|4
314|877892461|411|4
433|880585759|194|5
404|883790181|258|4
327|887819860|1170|4
430|877225239|288|4
77|884752900|56|4
294|877819792|476|3
15|879456381|927|4
438|879868328|121|5
200|884129656|177|4
479|879461207|55|4
167|892737995|225|3
295|879517271|230|4
43|875975492|408|5
450|882468790|383|2
180|877127796|380|5
415|879439791|180|5
295|879518932|158|4
66|883601664|741|4
383|891193108|504|4
346|874950463|951|2
495|888632443|478|4
392|891039015|170|5
446|879787858|311|2
214|892668249|318|4
334|891546373|28|3
416|893212572|531|5
424|880859115|243|4
366|888857932|445|5
226|883888853|408|5
425|878738290|7|3
170|886623057|326|5
469|879524062|136|4
449|880410599|171|4
487|883531507|218|2
26|891348011|304|4
11|891904174|317|4
324|880575531|275|4
92|875654888|71|5
92|875652934|12|5
244|880603881|660|4
280|891701785|1035|4
305|886323068|1015|1
458|886394916|13|4
453|888206003|233|2
437|880140122|133|5
1|878542515|30|3
429|882386309|291|4
426|879441978|510|4
450|882371415|488|4
345|884916441|28|3
7|891352831|628|3
494|879541158|183|5
394|881132876|50|5
18|880131559|486|3
343|876405004|528|3
334|891544867|50|5
423|891394832|690|4
465|883531246|496|3
474|887924425|265|5
489|891447845|321|3
495|888635380|658|3
500|883865021|1012|4
305|886323153|153|3
15|879455764|255|5
504|887840517|163|4
177|880131143|55|3
288|886372155|345|5
184|889911552|443|3
193|889126375|402|3
21|874951897|675|5
493|884131020|423|2
4|892001537|328|3
222|878181976|73|4
500|883876251|159|2
174|886515532|1035|4
94|891722980|569|1
368|889783407|201|5
484|883402932|343|2
272|879454725|23|5
453|877554743|97|3
123|879872792|100|4
293|888905399|933|2
416|893214225|339|5
85|879453748|170|4
429|882387164|1079|2
5|875635318|25|3
261|890454246|301|4
270|876955689|722|4
398|875732862|63|2
399|882342019|157|3
378|880046475|792|4
85|879452693|100|3
336|877756890|762|5
329|891656072|284|3
456|881374437|431|4
275|880314969|196|3
495|888636032|413|5
268|875744357|541|3
378|880333695|380|3
1|878543196|63|2
301|882078492|29|4
462|886365335|678|3
481|885828203|66|3
431|881127436|754|3
435|884131712|943|3
406|879445562|514|1
347|881653224|235|2
323|878739988|186|4
95|879196665|449|3
500|883876714|665|3
130|874953769|248|3
450|887661438|145|3
426|879442227|525|4
221|875246308|218|4
503|880383679|69|4
143|888407586|313|5
125|879454419|216|3
435|884133544|40|3
